-0.927332580	-0.740824580	-0.457499266	-1.113851786	0.223480359	1.314949751	0.639520407	-0.861379623	-0.029904380	-0.515255392	0.020886650	0.687829912	-0.022698797	-0.291860223	0.369266033	0.064230174	-0.031875134	-0.142333657	0.010596141	-0.574084342	-0.513557613	-0.215726241	0.096221253	-0.351242572	-0.361859769	0.517770112	0.351611733	0.564287901	-0.386767626	0.942259073
-0.935917318	-0.717893004	-0.402383089	-1.097827435	0.181858465	1.341479421	0.640731215	-0.860940397	-0.023360707	-0.526193202	0.025382683	0.646173656	-0.102228619	-0.227663815	0.349795938	0.032038383	-0.097634047	-0.182894483	0.032049403	-0.571756184	-0.574656725	-0.261351049	0.137177989	-0.312981635	-0.262302935	0.479513288	0.294943213	0.623725176	-0.457860917	0.989001870
-0.916573107	-0.715230227	-0.386570275	-1.090820551	0.180782452	1.329622984	0.633906484	-0.866412878	-0.032560900	-0.517092228	0.029857166	0.648225009	-0.103708237	-0.230029106	0.340638578	0.020060707	-0.097143531	-0.184368744	0.040720001	-0.577273786	-0.576272666	-0.258034587	0.138738513	-0.316326410	-0.248703405	0.460420638	0.282180786	0.633822262	-0.460992336	0.988733649
-0.884843588	-0.691951871	-0.373075068	-1.060377955	0.180606022	1.288148880	0.615970790	-0.854590774	-0.020416223	-0.499714255	0.019903908	0.644152403	-0.087388463	-0.242580831	0.324275047	0.022373810	-0.097212911	-0.159608081	0.040639386	-0.540157259	-0.561251760	-0.215689048	0.125068948	-0.320310980	-0.259837270	0.454672843	0.269598663	0.626736283	-0.452865630	0.930603623
-0.958738387	-0.759591579	-0.421284318	-1.130728960	0.196856692	1.337482214	0.643085480	-0.854154468	-0.035358682	-0.536713600	0.006832238	0.684491932	-0.086075880	-0.261488825	0.347309232	0.057013094	-0.052722335	-0.170511320	0.020189464	-0.597899079	-0.537565351	-0.274634123	0.110103518	-0.368419528	-0.299164921	0.500731766	0.315460205	0.630999386	-0.436923981	0.972759008
-0.903954268	-0.712571383	-0.373403549	-1.079829454	0.181289241	1.311390638	0.626190782	-0.875618696	-0.030094594	-0.498237610	0.036453627	0.649831533	-0.100154988	-0.248863637	0.335541457	0.012851950	-0.096515507	-0.175385892	0.036905229	-0.564386249	-0.570055842	-0.244849250	0.143998861	-0.308747828	-0.250046700	0.454675645	0.272272289	0.634876907	-0.458467364	0.964980125
-0.893713892	-0.703822494	-0.385564446	-1.064063907	0.181111500	1.306116343	0.610606790	-0.851152956	-0.035275951	-0.509429991	0.033684857	0.638623953	-0.098662391	-0.245278746	0.327601165	0.023723863	-0.090915561	-0.171417594	0.040309027	-0.555534542	-0.554304540	-0.235091999	0.121407568	-0.322938263	-0.266042680	0.465426862	0.272596896	0.638743758	-0.466695249	0.957085729
-1.002175689	-0.795650244	-0.446333408	-1.180825949	0.206788257	1.389462948	0.659985960	-0.865918398	-0.043920770	-0.535515308	0.007126740	0.710265815	-0.090517476	-0.271232069	0.376266629	0.061407410	-0.033092856	-0.183885336	-0.003028154	-0.637138307	-0.534111142	-0.280706465	0.104344085	-0.389298350	-0.318822443	0.528988004	0.339884877	0.635612369	-0.418020099	1.007718563
-0.988519073	-0.790924907	-0.453197420	-1.152393460	0.214829192	1.374870896	0.645609260	-0.854979634	-0.046859980	-0.527249575	0.010399296	0.699149966	-0.083526924	-0.285472661	0.369730741	0.064926594	-0.034974873	-0.167018309	0.001243114	-0.625407815	-0.531685710	-0.271524251	0.096414477	-0.383340806	-0.341080934	0.525915205	0.352865517	0.634817362	-0.425854594	1.009867787
-0.937525988	-0.725392580	-0.384006977	-1.102870822	0.174205944	1.358054996	0.646386504	-0.885431886	-0.039779171	-0.503970265	0.032224402	0.654177547	-0.105461776	-0.224867404	0.359116405	0.022469766	-0.100189298	-0.189857006	0.044189319	-0.595426381	-0.584796071	-0.243572578	0.147584841	-0.309735715	-0.244399831	0.452562034	0.277507424	0.636582434	-0.463873774	1.013770103
-0.944376230	-0.745636940	-0.418014646	-1.120479107	0.194901332	1.361436725	0.636823475	-0.858762741	-0.041810423	-0.526755333	0.026863681	0.675062537	-0.092634298	-0.255055755	0.364276022	0.040846661	-0.058892250	-0.176923454	0.018382713	-0.604343712	-0.542748749	-0.254121423	0.117269576	-0.347567141	-0.304079711	0.504534602	0.309424281	0.630856037	-0.437723041	0.993298292
-0.871319234	-0.666332960	-0.372793674	-1.035166383	0.184951916	1.302607059	0.585698605	-0.826192021	-0.024026185	-0.510681748	0.086634442	0.598984361	-0.139220163	-0.216764152	0.339843959	0.017788842	-0.085254908	-0.196819723	0.048947126	-0.498075306	-0.588186264	-0.230688527	0.156851679	-0.240918189	-0.253035873	0.498017162	0.264484644	0.613436103	-0.471484184	0.937742352
-0.921370268	-0.729887366	-0.398622930	-1.103725910	0.184691921	1.330513000	0.630743861	-0.851705670	-0.038150504	-0.527556539	0.022789229	0.658126295	-0.099993184	-0.256044894	0.342450142	0.031437457	-0.066631883	-0.174559236	0.018504277	-0.587320149	-0.545479178	-0.263037264	0.111717775	-0.343476862	-0.287859082	0.494525343	0.301938772	0.635732830	-0.447198778	0.968293905
-0.969916940	-0.765207171	-0.422803700	-1.168124795	0.200793788	1.358777642	0.659691453	-0.871035337	-0.039988101	-0.532210171	0.001481287	0.691526890	-0.096928321	-0.253892511	0.355956733	0.044600859	-0.038580328	-0.180261493	0.009772688	-0.615814090	-0.530955434	-0.262355983	0.098916739	-0.379979610	-0.303472757	0.508911848	0.316508353	0.636849165	-0.423929870	0.987504244
-0.912385464	-0.717192054	-0.388736427	-1.074767828	0.182165310	1.312784195	0.628413200	-0.851133466	-0.026524022	-0.525407195	0.033222310	0.649797440	-0.085219264	-0.246995062	0.346914232	0.029134333	-0.082654655	-0.166029170	0.033934236	-0.560131192	-0.556757390	-0.255120456	0.126367509	-0.316932529	-0.275295138	0.485045999	0.293353021	0.617632568	-0.450022966	0.960011840
-0.906689525	-0.712808609	-0.404605150	-1.087514520	0.200831726	1.300923586	0.621124268	-0.850807369	-0.013456054	-0.521699190	0.040572107	0.652416170	-0.084037624	-0.265573829	0.341271967	0.033786871	-0.071525037	-0.171505108	0.019616187	-0.560167074	-0.555991530	-0.252135456	0.128968909	-0.316709042	-0.288820893	0.490098357	0.305837572	0.602995396	-0.431195617	0.936719298
-0.924627006	-0.736368895	-0.402166843	-1.101622939	0.189543560	1.321505070	0.624989808	-0.862624526	-0.033812299	-0.522100210	0.024120562	0.666513562	-0.096286051	-0.266918063	0.332041681	0.037343726	-0.067450076	-0.169397801	0.024972007	-0.578415036	-0.539518356	-0.255196631	0.116147384	-0.354678810	-0.287178278	0.488844156	0.294093788	0.635585546	-0.449291646	0.960756898
-0.908019662	-0.711793065	-0.383131444	-1.082561016	0.185771361	1.312997580	0.620690465	-0.858278513	-0.028308257	-0.509280562	0.033450268	0.650425673	-0.098561496	-0.250646353	0.338620812	0.024602965	-0.079812825	-0.168072507	0.035615101	-0.555632174	-0.566195071	-0.245784625	0.126724929	-0.315575689	-0.275161535	0.474716991	0.282228410	0.633773267	-0.456549972	0.954619169
-0.916344881	-0.709881186	-0.373350978	-1.091724038	0.176925138	1.332234144	0.631722152	-0.873277664	-0.033418298	-0.505116582	0.036200039	0.651128352	-0.107103162	-0.224080741	0.341857702	0.016111281	-0.100167274	-0.187484249	0.044091880	-0.576459289	-0.582929373	-0.244217858	0.145872891	-0.310523599	-0.239732638	0.445916414	0.268597305	0.639486432	-0.468320638	0.988380313
-1.000572443	-0.790143609	-0.443034172	-1.171251535	0.201687649	1.391205788	0.670724273	-0.861459553	-0.039346352	-0.535418153	-0.002740722	0.709020674	-0.076543823	-0.268279225	0.381637424	0.057714351	-0.038851082	-0.172561020	-0.004735112	-0.646433294	-0.525597334	-0.277740836	0.098158240	-0.392703176	-0.328412592	0.518559933	0.346378207	0.628267527	-0.417729229	1.021023750
-0.934499025	-0.738898277	-0.408761740	-1.116737962	0.188338175	1.334781170	0.638024032	-0.860838771	-0.038286790	-0.532411575	0.020745382	0.666584671	-0.095587745	-0.265866041	0.340918362	0.042869434	-0.055358946	-0.171248972	0.014905930	-0.589254677	-0.533826411	-0.259553075	0.105924666	-0.352482200	-0.301447839	0.502266169	0.307230175	0.631113172	-0.442552894	0.962210059
-0.902162433	-0.701792598	-0.376186311	-1.079190850	0.173227355	1.320638180	0.622814000	-0.859811306	-0.033046886	-0.518967986	0.035274751	0.640055299	-0.104122564	-0.230515122	0.336584598	0.024060905	-0.092427969	-0.174359620	0.040460587	-0.563207269	-0.565045118	-0.239630088	0.127266333	-0.314812720	-0.257834166	0.467981100	0.273762465	0.632423401	-0.465335876	0.964714527
-0.882538736	-0.683511853	-0.378842413	-1.042319298	0.174493387	1.311007261	0.612337470	-0.847812951	-0.029013500	-0.509464860	0.039600320	0.625801086	-0.107311033	-0.230297208	0.328229368	0.019231062	-0.114546597	-0.174952343	0.046651438	-0.544453382	-0.586038351	-0.231989965	0.141973212	-0.286159575	-0.250228912	0.455782384	0.275082231	0.621947765	-0.468600035	0.970433950
-0.963240743	-0.757492423	-0.426300526	-1.133780956	0.202395275	1.371730566	0.648004532	-0.886255860	-0.037081152	-0.519151807	0.038148202	0.681302786	-0.087804541	-0.252518326	0.364552498	0.051490240	-0.063623637	-0.185623467	0.023541853	-0.609170616	-0.554642439	-0.247530535	0.133488670	-0.339578360	-0.284951329	0.496631235	0.308161736	0.625051737	-0.437968612	1.006097317
